Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Bilingual,Highest education level completed,Literacy difficulties,Hobbies - categories,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
651478c7d6a025d1645f5796,5e2737725b323795f4add395,RETURNED,2023-09-27T18:58:00.035000Z,,,,,,1491,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65147a9bb6d51fa37cca38fe,63e5eb956eab1f2740ac6289,RETURNED,2023-09-27T18:56:06.649000Z,,,,,,1171,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65147b7176efcf1b07aa090d,5de7d7a6603b1b73f3944f8e,RETURNED,2023-09-27T19:08:57.501000Z,,,,,,5527,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
651482d2e3bac90af0aa0944,628c2454c8c66010dd87391d,RETURNED,2023-09-27T19:40:26.393000Z,,,,,,3856,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
651483088a5171383bb2a0e1,614ee866eb22f6b60f499a91,RETURNED,2023-09-27T19:41:20.924000Z,,,,,,1517,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65145a7455f3db130c8ddb01,5ad0c55ad9f7470001db0e09,APPROVED,2023-09-27T16:38:15.373000Z,2023-09-27T16:43:53.029000Z,2023-09-27T20:33:31.312000Z,2023-09-27T16:43:53.702000Z,338.0,CE2K9TTL,829,"English, Spanish",native language + one other language,,,"Art, Video Games, Music",30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65145c98015bb5c8bdc2284c,6506fa790becc34ecf41acf2,APPROVED,2023-09-27T16:47:24.624000Z,2023-09-27T16:54:16.622000Z,2023-09-27T20:33:31.437000Z,2023-09-27T16:54:17.330000Z,412.0,CE2K9TTL,64,English,none just my native langauge,,,"Art, Video Games, Psychology",26,Male,White,Australia,Australia,Australia,English,No,Full-Time,Not Applicable
65145d162cd8fe45b59bb384,60be1d159feabf1e66247dd0,APPROVED,2023-09-27T16:49:38.538000Z,2023-09-27T16:56:34.328000Z,2023-09-27T20:33:31.567000Z,2023-09-27T16:56:35.413000Z,416.0,CE2K9TTL,957,English,none just my native langauge,,,"Art, Travelling, Music",49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65145df04e9004280a340ccb,6468dbd1c121bc8fc017addb,APPROVED,2023-09-27T16:53:08.283000Z,2023-09-27T17:04:09.625000Z,2023-09-27T20:33:31.689000Z,2023-09-27T17:04:10.478000Z,662.0,CE2K9TTL,93,"English, Spanish",native language + one other language,,,"Art, Music, Sports",26,Male,White,United States,Chile,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65145e4ad70ecf1f13d31d4b,60bbf9e1cfcce5b0382bf9b1,APPROVED,2023-09-27T16:54:38.851000Z,2023-09-27T17:10:03.963000Z,2023-09-27T20:33:31.807000Z,2023-09-27T17:10:07.280000Z,926.0,CE2K9TTL,248,English,native language + one other language,,,"Art, Travelling, Video Games",31,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time,Not Applicable
65145ef24eb18feca5abe2bb,62a35981f07eec138b14cb6e,APPROVED,2023-09-27T16:57:30.629000Z,2023-09-27T17:02:50.776000Z,2023-09-27T20:33:31.924000Z,2023-09-27T17:02:52.630000Z,321.0,CE2K9TTL,597,English,none just my native langauge,,,"Art, Literature, Music",41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65145f22ec8847443546cabb,587a1ae8127d7700018b1d0c,APPROVED,2023-09-27T16:58:18.190000Z,2023-09-27T17:04:49.839000Z,2023-09-27T20:33:32.049000Z,2023-09-27T17:04:56.612000Z,392.0,CE2K9TTL,889,English,none just my native langauge,,,"Art, Music, Mathematics",53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65145f8d878bc6fcdcdca266,63f79c4cffb2e2a2ed84f060,APPROVED,2023-09-27T17:00:02.966000Z,2023-09-27T17:06:24.227000Z,2023-09-27T20:33:32.172000Z,2023-09-27T17:07:16.552000Z,382.0,CE2K9TTL,726,English,none just my native langauge,,,"Art, Philosophy, Psychology",40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other,Not Applicable
65145fc3033bcc052f4d4329,6062d9a64a615c167600319f,APPROVED,2023-09-27T17:00:57.417000Z,2023-09-27T17:07:24.088000Z,2023-09-27T20:33:32.288000Z,2023-09-27T17:07:40.165000Z,387.0,CE2K9TTL,596,English,none just my native langauge,,,"Art, Music, Travelling",32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65145fea79d352ca319db89a,63d40bc79a1c6f835ab0d37b,APPROVED,2023-09-27T17:01:34.771000Z,2023-09-27T17:06:23.667000Z,2023-09-27T20:33:32.436000Z,2023-09-27T17:07:00.343000Z,289.0,CE2K9TTL,64,"English, Spanish",native language + one other language,,,"Science, Music, Art",21,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65146012ad483993c6e6f680,64909aa15f0abc6949742883,APPROVED,2023-09-27T17:02:16.967000Z,2023-09-27T17:10:38.860000Z,2023-09-27T20:33:32.577000Z,2023-09-27T17:10:39.606000Z,502.0,CE2K9TTL,79,English,none just my native langauge,,,"Art, Entrepreneurship, Health & Fitness",31,Male,White,New Zealand,New Zealand,New Zealand,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514604bc367929e64224e4a,6060b63e4ccfcf7b44479d8b,APPROVED,2023-09-27T17:03:19.086000Z,2023-09-27T17:11:18.923000Z,2023-09-27T20:33:32.706000Z,2023-09-27T17:11:19.743000Z,480.0,CE2K9TTL,417,"Afrikaans, English",native language + one other language,,,"Art, Music, Video Games",22,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),Not Applicable
651460a71a73a14163bc07bd,60edb74fd424c5f14c308d0b,APPROVED,2023-09-27T17:04:43.146000Z,2023-09-27T17:14:32.713000Z,2023-09-27T20:33:32.839000Z,2023-09-27T17:14:33.714000Z,590.0,CE2K9TTL,318,English,none just my native langauge,,,"Art, Literature, Psychology",60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514612fa92b24e964c005c8,646eb15ee5446a66e5e5fbd3,APPROVED,2023-09-27T17:07:01.569000Z,2023-09-27T17:16:53.369000Z,2023-09-27T20:33:32.962000Z,2023-09-27T17:16:55.727000Z,592.0,CE2K9TTL,407,English,none just my native langauge,,,"Art, Video Games, Science",41,Male,White,Australia,Australia,Australia,English,No,Other,Not Applicable
6514618de67551ee1a6cbc37,5fea2970cbe0699d90756fd7,APPROVED,2023-09-27T17:08:32.390000Z,2023-09-27T17:14:21.990000Z,2023-09-27T20:33:33.076000Z,2023-09-27T17:14:23.255000Z,350.0,CE2K9TTL,616,English,native language + one other language,,,"Literature, Travelling, Art",42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651461c810b2c6c8114edebc,645e63fdc26c23223753f3cb,APPROVED,2023-09-27T17:09:38.288000Z,2023-09-27T17:17:39.056000Z,2023-09-27T20:33:33.196000Z,2023-09-27T17:17:39.831000Z,481.0,CE2K9TTL,538,English,none just my native langauge,,,"Music, Politics, Art",54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
6514625ea4cb6e1aaecec105,5e283f576dbb560114ac7714,APPROVED,2023-09-27T17:12:11.517000Z,2023-09-27T17:20:48.562000Z,2023-09-27T20:33:33.341000Z,2023-09-27T17:21:13.762000Z,518.0,CE2K9TTL,1523,English,native language + one other language,,,"Mathematics, Video Games, Art",44,Male,White,United Kingdom,United Kingdom,Ireland,English,No,Full-Time,Not Applicable
65146278af237cbe279a6fd3,5f647c4fe156e620d39f38b0,APPROVED,2023-09-27T17:12:34.434000Z,2023-09-27T17:18:39.674000Z,2023-09-27T20:33:33.516000Z,2023-09-27T17:18:40.534000Z,366.0,CE2K9TTL,243,English,none just my native langauge,,,"Health & Fitness, Literature, Art",27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
6514630ea0e10a18c6944e7b,5f4d4f3a2059689f1a2c33db,APPROVED,2023-09-27T17:18:48.906000Z,2023-09-27T17:22:51.720000Z,2023-09-27T20:33:33.633000Z,2023-09-27T17:24:58.278000Z,243.0,CE2K9TTL,795,"English, French, Portuguese, Spanish",native language + two other languages,,,"Art, Music, Health & Fitness",26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time,Not Applicable
651463424b02cedaa40f9875,611f8186d06a9e1844f3e012,APPROVED,2023-09-27T17:22:58.331000Z,2023-09-27T17:29:41.204000Z,2023-09-27T20:33:33.755000Z,2023-09-27T17:29:41.956000Z,403.0,CE2K9TTL,1516,English,none just my native langauge,,,"Video Games, Art, Health & Fitness",54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
651463b1b5cfee6c1d1f272d,5c2f6d25e38ccd0001caab19,APPROVED,2023-09-27T17:17:46.738000Z,2023-09-27T17:24:53.399000Z,2023-09-27T20:33:33.881000Z,2023-09-27T17:25:35.987000Z,427.0,CE2K9TTL,1784,English,none just my native langauge,,,"Art, Science, Music",46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651463ce4f3c3197ece2ce07,600f46f6c513db11698a960d,APPROVED,2023-09-27T17:23:21.103000Z,2023-09-27T17:30:08.698000Z,2023-09-27T20:33:33.999000Z,2023-09-27T17:30:09.644000Z,408.0,CE2K9TTL,1597,English,none just my native langauge,,,"Video Games, Art, Travelling",44,Male,White,United States,United Kingdom,United Kingdom,English,Yes,Full-Time,Not Applicable
651463ed1ebdb4d3bd5f19d5,5ea180ae34f3aa0319313965,APPROVED,2023-09-27T17:26:06.453000Z,2023-09-27T17:32:30.147000Z,2023-09-27T20:33:34.118000Z,2023-09-27T17:32:31.093000Z,384.0,CE2K9TTL,1464,English,none just my native langauge,,,"Art, Health & Fitness, Science",37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651463f3c9f17c37f4dec667,62b5fea64b239d91783414ff,APPROVED,2023-09-27T17:18:46.882000Z,2023-09-27T17:37:44.563000Z,2023-09-27T20:33:34.240000Z,2023-09-27T17:37:45.398000Z,1138.0,CE2K9TTL,1030,English,none just my native langauge,,,"Art, Music, Video Games",28,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651464fb8079011068176e21,6081927660b125bdbfdf4fc9,APPROVED,2023-09-27T17:23:13.840000Z,2023-09-27T17:37:09.667000Z,2023-09-27T20:33:34.359000Z,2023-09-27T17:37:11.135000Z,836.0,CE2K9TTL,1046,"English, Urdu",native language + one other language,,,"Health & Fitness, Entrepreneurship, Art",49,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651465bc2c69dcb534fdbac7,5fdf213eeae543727a6624e3,APPROVED,2023-09-27T17:26:26.493000Z,2023-09-27T17:35:20.553000Z,2023-09-27T20:33:34.476000Z,2023-09-27T17:35:21.295000Z,535.0,CE2K9TTL,1090,English,none just my native langauge,,,"Art, Video Games, Music",33,Male,Mixed,United States,United States,United States,English,No,Part-Time,Not Applicable
651465ccfff875326aa38162,5fabf588f711fa0c6b0aebf6,APPROVED,2023-09-27T17:26:43.148000Z,2023-09-27T17:54:30.390000Z,2023-09-27T20:33:34.587000Z,2023-09-27T17:54:38.803000Z,1668.0,CE2K9TTL,1759,English,none just my native langauge,,,"Art, Marketing, Sports",76,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
651465d42289f6b3d303769b,6384e0fca81ec0f7e76d5227,APPROVED,2023-09-27T17:26:46.513000Z,2023-09-27T17:34:19.402000Z,2023-09-27T20:33:34.707000Z,2023-09-27T17:34:20.213000Z,453.0,CE2K9TTL,680,English,none just my native langauge,,,"Music, Sports, Art",37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65146627fdc1a7fbf0ce5ebb,5c46014e8ea58000016e3d9c,APPROVED,2023-09-27T17:28:21.190000Z,2023-09-27T17:42:20.007000Z,2023-09-27T20:33:34.835000Z,2023-09-27T17:42:21.492000Z,839.0,CE2K9TTL,1199,English,none just my native langauge,,,"Video Games, Art",40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
651466863281c38b64237eeb,62fb99ba42c48ba113e1e799,APPROVED,2023-09-27T17:29:56.176000Z,2023-09-27T17:35:32.226000Z,2023-09-27T20:33:34.958000Z,2023-09-27T17:35:34.939000Z,337.0,CE2K9TTL,1079,English,none just my native langauge,,,"Art, Literature, Music",54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651466e634e8dc1fcdba6014,64125a2a86177f9e395541f1,APPROVED,2023-09-27T17:31:23.484000Z,2023-09-27T17:36:00.236000Z,2023-09-27T20:33:35.075000Z,2023-09-27T17:36:01.236000Z,277.0,CE2K9TTL,649,English,none just my native langauge,,,"Music, Sports, Art",34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651466f4a4bf7a9da5a2b2ad,60f5bcd053d1311b9fdb5b7a,APPROVED,2023-09-27T17:31:36.103000Z,2023-09-27T17:35:13.814000Z,2023-09-27T20:33:35.212000Z,2023-09-27T17:35:14.590000Z,218.0,CE2K9TTL,581,English,none just my native langauge,,,"Art, Literature, Politics",38,Male,White,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
65146715a35dcbc3d986e1bd,5be3237a3193e90001798302,APPROVED,2023-09-27T17:32:09.654000Z,2023-09-27T17:36:58.178000Z,2023-09-27T20:33:35.330000Z,2023-09-27T17:37:01.959000Z,289.0,CE2K9TTL,3792,English,none just my native langauge,,,"Sports, Art, Music",42,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
651467a59f4bc389e16ee86f,63ea58a3ca6220457fced3c7,APPROVED,2023-09-27T17:34:33.848000Z,2023-09-27T18:08:30.429000Z,2023-09-27T20:33:35.470000Z,2023-09-27T18:08:33.483000Z,2037.0,CE2K9TTL,821,English,none just my native langauge,,,"Science, Art, Music",28,Male,Black,DATA_EXPIRED,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651467cbb1559914340d69b3,59bb9e3a178f1b0001828b12,APPROVED,2023-09-27T17:35:10.151000Z,2023-09-27T17:48:34.888000Z,2023-09-27T20:33:35.597000Z,2023-09-27T17:48:35.618000Z,805.0,CE2K9TTL,2575,English,none just my native langauge,,,"Science, Literature, Art",80,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
651467d0d4460c7dd46b5170,5ecf9b46617a9b3dd56b3fe3,APPROVED,2023-09-27T17:35:16.729000Z,2023-09-27T17:41:00.483000Z,2023-09-27T20:33:35.720000Z,2023-09-27T17:41:06.655000Z,344.0,CE2K9TTL,1826,English,none just my native langauge,,,"Art, Literature, Sports",78,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
651467d28c799e7a208d77ba,5cf8cc7e95c070001721db8d,APPROVED,2023-09-27T17:35:24.309000Z,2023-09-27T17:41:50.032000Z,2023-09-27T20:33:35.840000Z,2023-09-27T17:41:52.598000Z,386.0,CE2K9TTL,1398,English,none just my native langauge,,,"Art, Travelling, Psychology",37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,Not Applicable
651468012da156b4ee13b273,63eaace3d44d695631f32db0,APPROVED,2023-09-27T17:36:01.267000Z,2023-09-27T18:07:16.436000Z,2023-09-27T20:33:35.963000Z,2023-09-27T18:07:22.962000Z,1876.0,CE2K9TTL,677,English,none just my native langauge,,,"Art, Music, Sports",30,Male,Black,Nigeria,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65146818111c6edd480d04ab,63616110a960512f99f95814,APPROVED,2023-09-27T17:36:27.746000Z,2023-09-27T17:43:37.059000Z,2023-09-27T20:33:36.097000Z,2023-09-27T17:43:47.042000Z,430.0,CE2K9TTL,1351,English,native language + one other language,,,"Music, Art, Psychology",25,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
651468a7492a06b2fa176e10,5c2ebf3e626018000134986f,APPROVED,2023-09-27T17:38:51.025000Z,2023-09-27T17:46:46.808000Z,2023-09-27T20:33:36.225000Z,2023-09-27T17:46:47.652000Z,476.0,CE2K9TTL,1446,English,none just my native langauge,,,Art,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
651468b0f3663886cbc54bc6,609d1ddf6aa3ba55f1bf4267,APPROVED,2023-09-27T17:39:14.716000Z,2023-09-27T18:17:40.234000Z,2023-09-27T20:33:36.405000Z,2023-09-27T18:17:41.032000Z,2306.0,CE2K9TTL,1923,English,none just my native langauge,,,"Art, Music, Video Games",46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651469b79b5d1e06cdfdbaaf,63d13b77942cfa041b4e7e78,APPROVED,2023-09-27T17:43:23.963000Z,2023-09-27T17:58:33.371000Z,2023-09-27T20:33:36.537000Z,2023-09-27T17:58:34.313000Z,910.0,CE2K9TTL,856,English,none just my native langauge,,,"Video Games, Art, Science",44,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65146a0bfb7e25c2d6cacab5,63ed50df25d0ea08696b393f,APPROVED,2023-09-27T17:45:02.354000Z,2023-09-27T17:51:22.205000Z,2023-09-27T20:33:36.666000Z,2023-09-27T17:51:23.032000Z,380.0,CE2K9TTL,1026,English,none just my native langauge,,,"Art, Music, Travelling",49,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65146a383618f4a011324a03,614fddfbf609da368336288b,APPROVED,2023-09-27T17:45:32.987000Z,2023-09-27T17:55:58.024000Z,2023-09-27T20:33:36.799000Z,2023-09-27T17:56:17.633000Z,626.0,CE2K9TTL,743,English,none just my native langauge,,,"Art, Music, Sociology",31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65146a89cf3a90900660af8a,5f5b4aa99a3ef626581a1473,APPROVED,2023-09-27T17:46:57.046000Z,2023-09-27T17:50:55.124000Z,2023-09-27T20:33:36.925000Z,2023-09-27T17:50:55.940000Z,239.0,CE2K9TTL,325,English,none just my native langauge,,,"Art, Psychology, Video Games",25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month,Not Applicable
65146af079b76ced4c4edecf,615d8a94a76a15626da937c5,APPROVED,2023-09-27T17:48:35.986000Z,2023-09-27T17:58:58.846000Z,2023-09-27T20:33:37.040000Z,2023-09-27T17:58:59.707000Z,623.0,CE2K9TTL,1458,English,none just my native langauge,,,"Art, Music, Video Games",25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65146b01d06e2a5885f40be5,650877966bed037b3c46c39b,APPROVED,2023-09-27T17:48:51.669000Z,2023-09-27T17:55:53.051000Z,2023-09-27T20:33:37.162000Z,2023-09-27T17:55:55.973000Z,422.0,CE2K9TTL,113,English,none just my native langauge,,,"Art, Music, Video Games",22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED,Not Applicable
65146b0abcd65d1d4ec00602,63cfee94707bca4ddee3eb05,APPROVED,2023-09-27T17:49:01.015000Z,2023-09-27T17:54:57.830000Z,2023-09-27T20:33:37.282000Z,2023-09-27T17:54:58.520000Z,357.0,CE2K9TTL,1206,English,native language + one other language,,,"Art, Economics, Sports",44,Male,Asian,Hong Kong,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
