Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Bilingual,Highest education level completed,Literacy difficulties,Hobbies - categories,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
65146b6c0d6efcfa951b8ce6,6346cd7b7d85c596d543e0ed,APPROVED,2023-09-27T17:50:40.090000Z,2023-09-27T17:58:35.685000Z,2023-09-27T20:33:37.399000Z,2023-09-27T17:58:36.464000Z,476.0,CE2K9TTL,692,English,none just my native langauge,,,"Art, Health & Fitness, Travelling",33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65146be9fc983740f6eca860,6361bfe81e0da4a406b33f1e,APPROVED,2023-09-27T17:52:46.226000Z,2023-09-27T18:00:14.860000Z,2023-09-27T20:33:37.517000Z,2023-09-27T18:01:03.983000Z,449.0,CE2K9TTL,1037,English,none just my native langauge,,,"Art, Sports, Video Games",31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
65146cee73eac1b4d1464249,5ded4666be656d3f8c93ba42,APPROVED,2023-09-27T18:00:29.695000Z,2023-09-27T18:08:13.272000Z,2023-09-27T20:33:37.640000Z,2023-09-27T18:08:14.100000Z,464.0,CE2K9TTL,999,English,none just my native langauge,,,"Art, Sports, Video Games",26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65146e2b01bac7804c98137c,650624fe967e3e2546ffc90a,APPROVED,2023-09-27T18:02:37.187000Z,2023-09-27T18:08:35.628000Z,2023-09-27T20:33:37.785000Z,2023-09-27T18:08:41.495000Z,359.0,CE2K9TTL,98,English,none just my native langauge,,,"Art, Video Games, Literature",28,Male,White,Canada,Canada,Canada,English,No,Unemployed (and job seeking),Not Applicable
65146e89e35cd53a35ec281c,5f3ec93efbd299158253f283,APPROVED,2023-09-27T18:03:56.384000Z,2023-09-27T18:13:43.661000Z,2023-09-27T20:33:37.923000Z,2023-09-27T18:13:47.955000Z,588.0,CE2K9TTL,2397,English,none just my native langauge,,,"Travelling, Music, Art",52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65146f3f075e81cdf51db37c,5ef78f819d93424af2af742b,APPROVED,2023-09-27T18:07:00.302000Z,2023-09-27T18:12:11.633000Z,2023-09-27T20:33:38.043000Z,2023-09-27T18:12:14.995000Z,312.0,CE2K9TTL,3670,English,none just my native langauge,,,"Literature, Video Games, Art",42,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65146f71e5c8656ae3fdbac9,631610af8e747093cd90e00d,APPROVED,2023-09-27T18:07:50.921000Z,2023-09-27T18:14:34.268000Z,2023-09-27T20:33:38.172000Z,2023-09-27T18:14:35.039000Z,404.0,CE2K9TTL,1479,English,none just my native langauge,,,"Art, Video Games, Music",39,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65146fda012ee9eb350f9879,636551e106c841ca0ded046a,APPROVED,2023-09-27T18:09:48.176000Z,2023-09-27T18:15:54.664000Z,2023-09-27T20:33:38.315000Z,2023-09-27T18:15:58.560000Z,367.0,CE2K9TTL,326,English,none just my native langauge,,,"Sociology, Art, Video Games",38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6514700b9e6ad11146cec0d2,633f03bb432dc8f74ab3a896,APPROVED,2023-09-27T18:10:22.861000Z,2023-09-27T18:15:37.062000Z,2023-09-27T20:33:38.449000Z,2023-09-27T18:15:37.880000Z,315.0,CE2K9TTL,2797,"Spanish, English",native language + one other language,,,"Art, Philosophy, Politics",38,Male,Other,United States,United States,United States,English,No,Full-Time,Not Applicable
6514709aadf8f8666b237edc,55a44167fdf99b12b371c88c,APPROVED,2023-09-27T18:12:46.543000Z,2023-09-27T18:19:25.247000Z,2023-09-27T20:33:38.872000Z,2023-09-27T18:19:29.605000Z,399.0,CE2K9TTL,1375,"German, English",native language + one other language,,,"Literature, Art, Music",27,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651470baab6ddd61959d50c8,5cf1eed7a602eb0001e2e850,APPROVED,2023-09-27T18:13:20.417000Z,2023-09-27T18:17:49.264000Z,2023-09-27T20:33:38.993000Z,2023-09-27T18:17:50.159000Z,269.0,CE2K9TTL,3843,English,none just my native langauge,,,"Science, Art, Video Games",25,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
651470e71e965021a69075bf,5e3040a2d1a553000cc9147b,APPROVED,2023-09-27T18:14:03.032000Z,2023-09-27T18:19:10.638000Z,2023-09-27T20:33:39.129000Z,2023-09-27T18:19:11.407000Z,308.0,CE2K9TTL,4110,English,none just my native langauge,,,"Video Games, Music, Art",41,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
651471ec075baf0027f64880,6501bd8d2a46a663ccf582c3,APPROVED,2023-09-27T18:18:24.973000Z,2023-09-27T18:22:54.817000Z,2023-09-27T20:33:39.253000Z,2023-09-27T18:23:06.487000Z,270.0,CE2K9TTL,1236,English,none just my native langauge,,,"Art, Literature, Music",55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514729053ee81adafebbe42,5de5dba9ff87c15699804260,APPROVED,2023-09-27T18:21:24.015000Z,2023-09-27T18:28:53.738000Z,2023-09-27T20:33:39.377000Z,2023-09-27T18:28:54.780000Z,450.0,CE2K9TTL,7288,English,none just my native langauge,,,"Politics, Science, Art",67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
651472e9de4462b4cd1b8cde,62b09bc02efbcc7d0dd81f3b,APPROVED,2023-09-27T18:22:37.108000Z,2023-09-27T18:29:46.878000Z,2023-09-27T20:33:39.509000Z,2023-09-27T18:29:47.785000Z,430.0,CE2K9TTL,1475,English,none just my native langauge,,,"Music, Video Games, Art",28,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
65147323e70ed921f4c214b7,5fb7b7f50ffe7e37260a0b8a,APPROVED,2023-09-27T18:23:34.421000Z,2023-09-27T18:29:44.518000Z,2023-09-27T20:33:39.640000Z,2023-09-27T18:29:48.223000Z,371.0,CE2K9TTL,457,English,none just my native langauge,,,"Art, Science, Video Games",26,Male,Black,Jamaica,United States,United States,English,No,DATA_EXPIRED,Not Applicable
6514735342352dad97ba601c,60267f9883e25930ddac4e5c,APPROVED,2023-09-27T18:24:34.136000Z,2023-09-27T18:29:41.277000Z,2023-09-27T20:33:39.757000Z,2023-09-27T18:29:42.157000Z,308.0,CE2K9TTL,572,English,native language + one other language,,,"Art, Music, Science",26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514739e2752280b1a749357,5ba064c10d4416000157a224,APPROVED,2023-09-27T18:25:37.786000Z,2023-09-27T18:32:42.577000Z,2023-09-27T20:33:39.882000Z,2023-09-27T18:32:43.434000Z,425.0,CE2K9TTL,4444,English,none just my native langauge,,,"Music, Video Games, Art",33,Male,Black,United States,United States,United States,English,No,Other,Not Applicable
6514741426b65ecf9860afac,5dc151136bba9b0b6d979aa8,APPROVED,2023-09-27T18:27:46.569000Z,2023-09-27T18:34:28.077000Z,2023-09-27T20:33:40.007000Z,2023-09-27T18:34:29.090000Z,402.0,CE2K9TTL,2850,English,none just my native langauge,,,"Politics, Art",61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65147467cedc8945d250fb1c,636155035a53907e8c192d5b,APPROVED,2023-09-27T18:28:57.986000Z,2023-09-27T18:33:55.425000Z,2023-09-27T20:33:40.134000Z,2023-09-27T18:33:56.282000Z,298.0,CE2K9TTL,3937,"English, Chinese",native language + one other language,,,"Video Games, Sociology, Art",26,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
651474a1d9a883dc633249f6,600be42e32909325b20ab5f0,APPROVED,2023-09-27T18:29:59.022000Z,2023-09-27T18:34:22.907000Z,2023-09-27T20:33:40.256000Z,2023-09-27T18:34:23.680000Z,264.0,CE2K9TTL,2170,English,none just my native langauge,,,"Art, Travelling, Video Games",25,Male,White,United States,United States,United States,English,Yes,Full-Time,Not Applicable
651474af9f286f32b0ec2854,650c52f2123e12a203e43a10,APPROVED,2023-09-27T18:31:09.811000Z,2023-09-27T18:50:52.106000Z,2023-09-27T20:33:40.424000Z,2023-09-27T18:50:52.920000Z,1183.0,CE2K9TTL,113,English,none just my native langauge,,,"Art, Sports, Science",24,Male,Black,Nigeria,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65147558ee76d337b4224e3f,614e08e61f8e94b302758ab2,APPROVED,2023-09-27T18:33:00.814000Z,2023-09-27T18:39:01.696000Z,2023-09-27T20:33:40.557000Z,2023-09-27T18:39:02.503000Z,361.0,CE2K9TTL,414,"English, Spanish",native language + one other language,,,"Art, Literature, Science",35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65147560a54a11e949a783e7,5eceed79840590300f53fa51,APPROVED,2023-09-27T18:34:42.544000Z,2023-09-27T18:45:40.070000Z,2023-09-27T20:33:40.679000Z,2023-09-27T18:45:40.843000Z,658.0,CE2K9TTL,6961,English,none just my native langauge,,,"Art, Entrepreneurship, Video Games",29,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6514759ffbd333f85ea2b27b,60ed8b58291a506de5a1bf6f,APPROVED,2023-09-27T18:34:16.245000Z,2023-09-27T18:38:29.924000Z,2023-09-27T20:33:40.826000Z,2023-09-27T18:38:30.771000Z,254.0,CE2K9TTL,3998,English,none just my native langauge,,,"Art, Health & Fitness, Video Games",36,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
651475e31375ca2c26a700aa,65020547fea32ab6dc5a7516,APPROVED,2023-09-27T18:35:27.275000Z,2023-09-27T18:42:02.281000Z,2023-09-27T20:33:40.979000Z,2023-09-27T18:42:03.147000Z,396.0,CE2K9TTL,699,English,none just my native langauge,,,"Video Games, Psychology, Art",28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651476314562569580b2a09a,6464d6f0b5714d57045709f9,APPROVED,2023-09-27T18:37:25.948000Z,2023-09-27T19:00:32.809000Z,2023-09-27T20:33:41.107000Z,2023-09-27T19:03:19.995000Z,1387.0,CE2K9TTL,2091,English,native language + one other language,,,Art,52,Male,Black,Ghana,United States,United States,English,Yes,Full-Time,Not Applicable
6514763168fbb0770d0966e8,6234d77291179c1badffad36,APPROVED,2023-09-27T18:39:07.604000Z,2023-09-27T18:57:09.957000Z,2023-09-27T20:33:41.230000Z,2023-09-27T18:57:11.090000Z,1083.0,CE2K9TTL,3542,English,none just my native langauge,,,"Art, Economics, Marketing",29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651476422ac7745f13041177,6273eeabe7637501530d9733,APPROVED,2023-09-27T18:36:52.756000Z,2023-09-27T18:47:36.482000Z,2023-09-27T20:33:41.353000Z,2023-09-27T18:47:38.656000Z,644.0,CE2K9TTL,587,English,native language + one other language,,,"Art, Travelling, Video Games",28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
651476ae724c3bf30d50fb11,5f2f03deec679e2cf4a992e6,APPROVED,2023-09-27T18:40:18.858000Z,2023-09-27T18:49:55.247000Z,2023-09-27T20:33:41.471000Z,2023-09-27T18:49:56.373000Z,577.0,CE2K9TTL,5764,English,none just my native langauge,,,"Art, Science, Video Games",35,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,Not Applicable
651476c4883d0068b1aabb3d,6460a5c4be2b393475006c79,APPROVED,2023-09-27T18:39:06.729000Z,2023-09-27T18:51:30.295000Z,2023-09-27T20:33:41.602000Z,2023-09-27T18:51:31.181000Z,744.0,CE2K9TTL,370,English,none just my native langauge,,,"Entrepreneurship, Art, Marketing",54,Male,Other,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
6514771ab17b99222e49ffec,57f2b5b82a1c2a0001ab0562,APPROVED,2023-09-27T18:40:31.666000Z,2023-09-27T18:52:53.290000Z,2023-09-27T20:33:41.725000Z,2023-09-27T18:52:56.894000Z,742.0,CE2K9TTL,2245,English,none just my native langauge,,,"Science, Art, Literature",38,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65147723cdf87e9e01927784,62d21a095ad69a4459f6d664,APPROVED,2023-09-27T18:40:39.548000Z,2023-09-27T18:50:35.023000Z,2023-09-27T20:33:41.853000Z,2023-09-27T18:50:35.780000Z,596.0,CE2K9TTL,1132,English,none just my native langauge,,,"Philosophy, Health & Fitness, Art",40,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6514773e00ccfea5ec1db32d,64136da866ff27f7bf98cfe0,APPROVED,2023-09-27T18:41:25.117000Z,2023-09-27T18:49:12.896000Z,2023-09-27T20:33:41.983000Z,2023-09-27T18:49:13.792000Z,468.0,CE2K9TTL,2614,English,none just my native langauge,,,"Art, Science, Video Games",35,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651477535084fbc0bcebbe4c,63db74b49b4a80525a557a61,APPROVED,2023-09-27T18:41:30.369000Z,2023-09-27T19:05:47.440000Z,2023-09-27T20:33:42.107000Z,2023-09-27T19:05:48.682000Z,1458.0,CE2K9TTL,2348,English,none just my native langauge,,,"Health & Fitness, Music, Art",23,Male,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
65147769493a2fbe3d237e96,646d3710dea5554a4b83d2a2,APPROVED,2023-09-27T18:41:50.374000Z,2023-09-27T19:09:38.044000Z,2023-09-27T20:33:42.244000Z,2023-09-27T19:09:38.884000Z,1668.0,CE2K9TTL,2074,"English, German, French",native language + two other languages,,,"Art, Science, Health & Fitness",73,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651477bb613e9a8fa8237eb5,63d2f3294efc674f84b302d2,APPROVED,2023-09-27T18:43:11.100000Z,2023-09-27T18:51:08.736000Z,2023-09-27T20:33:42.371000Z,2023-09-27T18:51:09.767000Z,478.0,CE2K9TTL,1207,English,none just my native langauge,,,"Art, Science, Health & Fitness",26,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
651477cf863c05ea16dca243,6441355901a65102aa751a95,APPROVED,2023-09-27T18:43:31.594000Z,2023-09-27T18:49:29.874000Z,2023-09-27T20:33:42.526000Z,2023-09-27T18:49:30.938000Z,359.0,CE2K9TTL,772,"English, Swedish",native language + one other language,,,"Art, Literature, Music",35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651477f000e3e679fc1e724e,60a51f35a0db48f89d6f3a72,APPROVED,2023-09-27T18:45:09.828000Z,2023-09-27T18:50:54.494000Z,2023-09-27T20:33:42.669000Z,2023-09-27T18:50:57.312000Z,345.0,CE2K9TTL,4378,English,none just my native langauge,,,"Art, Psychology, Video Games",64,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
651477fdf42ef9ada80855c5,6488e429e530a1949174c9f4,APPROVED,2023-09-27T18:44:21.553000Z,2023-09-27T18:50:21.202000Z,2023-09-27T20:33:42.857000Z,2023-09-27T18:50:21.963000Z,360.0,CE2K9TTL,2225,English,none just my native langauge,,,"Art, Music, Travelling",62,Male,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
651477ff9705cbc0b1cec0f7,600c63a5dfb7171357a02440,APPROVED,2023-09-27T18:44:19.506000Z,2023-09-27T18:56:08.477000Z,2023-09-27T20:33:43.006000Z,2023-09-27T18:56:09.386000Z,709.0,CE2K9TTL,1637,English,none just my native langauge,,,"Science, Video Games, Art",26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514782ed6a025d1645f5781,63d6dfc970a407ead0b0d3a1,APPROVED,2023-09-27T18:45:29.921000Z,2023-09-27T18:59:53.775000Z,2023-09-27T20:33:43.141000Z,2023-09-27T19:02:44.981000Z,864.0,CE2K9TTL,3399,English,none just my native langauge,,,"Marketing, Art, Health & Fitness",29,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651478a20e2513ec64b98b74,5f01d812e83c5732b0dd15e6,APPROVED,2023-09-27T18:47:21.434000Z,2023-09-27T18:54:01.272000Z,2023-09-27T20:33:43.290000Z,2023-09-27T18:54:02.068000Z,400.0,CE2K9TTL,797,"English, Spanish",native language + one other language,,,"Art, Entrepreneurship, Philosophy",38,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
651478d626e20ff907c00607,5ed1adc2906e0810d6ccccbf,APPROVED,2023-09-27T18:47:54.551000Z,2023-09-27T18:57:31.386000Z,2023-09-27T20:33:43.417000Z,2023-09-27T18:57:32.680000Z,577.0,CE2K9TTL,2558,English,none just my native langauge,,,"Art, Video Games, Music",23,Male,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
651478df094d2fe145ad7e70,5d1dd6e85232a60015aa54d6,APPROVED,2023-09-27T18:48:02.699000Z,2023-09-27T18:55:23.577000Z,2023-09-27T20:33:43.554000Z,2023-09-27T18:55:24.717000Z,441.0,CE2K9TTL,1252,English,none just my native langauge,,,"Art, Philosophy, Entrepreneurship",50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
651478f98b0018d2fcbdbe41,6010d8a55ccbc64789fcbd03,APPROVED,2023-09-27T18:48:38.023000Z,2023-09-27T18:57:06.720000Z,2023-09-27T20:33:43.704000Z,2023-09-27T18:57:07.855000Z,509.0,CE2K9TTL,2927,English,none just my native langauge,,,"Art, Science, Politics",34,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
65147908f30ee4b1fa981356,5c2789fc1694480001e4c4e3,APPROVED,2023-09-27T18:49:06.390000Z,2023-09-27T18:58:40.997000Z,2023-09-27T20:33:43.837000Z,2023-09-27T19:59:16.615000Z,575.0,CE2K9TTL,6377,English,none just my native langauge,,,"Art, Music, Psychology",40,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
6514790b38d722ba20c56241,63ea5b695d3f16b10c21a530,APPROVED,2023-09-27T18:49:15.811000Z,2023-09-27T19:00:28.502000Z,2023-09-27T20:33:43.970000Z,2023-09-27T19:03:27.300000Z,673.0,CE2K9TTL,2187,English,none just my native langauge,,,"Art, Marketing, Music",46,Male,White,United Kingdom,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65147b1f2263be318aca38e3,63d83a19b8acced30d2e0d32,APPROVED,2023-09-27T18:58:41.610000Z,2023-09-27T19:03:57.849000Z,2023-09-27T20:33:44.101000Z,2023-09-27T19:04:23.218000Z,317.0,CE2K9TTL,2960,English,none just my native langauge,,,"Art, Economics, Music",35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65147b626f79a35667a700c6,6294cced417fa0a733ba14a4,APPROVED,2023-09-27T18:58:50.112000Z,2023-09-27T19:04:52.134000Z,2023-09-27T20:33:44.228000Z,2023-09-27T19:04:52.952000Z,363.0,CE2K9TTL,1012,English,none just my native langauge,,,"Art, Economics, Literature",37,Male,Other,"Venezuela, Bolivarian Republic of",United States,United States,English,Yes,DATA_EXPIRED,Not Applicable
65147b7fc802c9e2944e3f45,633066bca7b62da39547e84e,APPROVED,2023-09-27T18:59:15.124000Z,2023-09-27T19:10:56.910000Z,2023-09-27T20:33:44.354000Z,2023-09-27T19:10:57.710000Z,702.0,CE2K9TTL,708,English,none just my native langauge,,,"Art, Literature, Music",29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514832244d56fdb2349fff2,5d979a7705d4d60017b154c6,APPROVED,2023-09-27T19:32:02.359000Z,2023-09-27T19:36:39.609000Z,2023-09-27T20:33:44.493000Z,2023-09-27T19:36:41.474000Z,278.0,CE2K9TTL,8034,English,none just my native langauge,,,"Video Games, Art, Music",33,Male,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
